"","aspcl","elevcl","soilcl","slopcl","class","pval","sign","neighbor"
"6895","E","L",NA,NA,"8",0.988266232036398,1,"nsumbaclq"
"6896","E","L",NA,NA,"1",0.677980359264156,1,"nsumba5clq"
"6897","E","L",NA,NA,"2",0.964758215286401,-1,"nsumba5clq"
"6898","E","L",NA,NA,"3",0.109149145600706,-1,"nsumba5clq"
"6899","E","L",NA,NA,"4",0.0070724781137218,1,"nsumba5clq"
"6900","E","L",NA,NA,"5",0.612107706693241,-1,"nsumba5clq"
"6901","E","L",NA,NA,"6",0.0373689919652492,1,"nsumba5clq"
"6902","E","L",NA,NA,"7",2.07333340473899e-05,1,"nsumba5clq"
"6903","E","L",NA,NA,"8",0.570933623960593,1,"nsumba5clq"
"6904","E","L",NA,NA,"1",0.787657249091912,-1,"nsumbabigclq"
"6905","E","L",NA,NA,"2",0.282396619110081,1,"nsumbabigclq"
"6906","E","L",NA,NA,"3",0.401535116305031,1,"nsumbabigclq"
"6907","E","L",NA,NA,"4",0.817906410323142,-1,"nsumbabigclq"
"6908","E","L",NA,NA,"5",0.100558464838804,1,"nsumbabigclq"
"6909","E","L",NA,NA,"6",0.263905400104178,1,"nsumbabigclq"
"6910","E","L",NA,NA,"7",2.15293943664554e-06,1,"nsumbabigclq"
"6911","E","L",NA,NA,"8",0.987974275150113,-1,"nsumbabigclq"
"6912","E","L",NA,NA,"1",0.0522865265239322,1,"nmaxht98cl"
"6913","E","L",NA,NA,"2",0.459047660379049,1,"nmaxht98cl"
"6914","E","L",NA,NA,"3",0.295130161636946,1,"nmaxht98cl"
"6915","E","L",NA,NA,"4",0.206389578970322,1,"nmaxht98cl"
"6916","E","L",NA,NA,"6",0.821965545942944,1,"nmaxht98cl"
"6917","E","L",NA,NA,NA,0.280086475689471,1,"nmaxht98cl"
"6918","E","L",NA,NA,"1",0.799116051439858,1,"nsumht98cl"
"6919","E","L",NA,NA,"7",0.0223866211688602,1,"nsumht98cl"
"6920","E","L",NA,NA,"8",0.0211832412994249,-1,"nsumht98cl"
"6921","E","L",NA,NA,NA,0.280086475689471,1,"nsumht98cl"
"6922","E","L",NA,NA,"1",0.0461118431290499,1,"nsumhtbig98cl"
"6923","E","L",NA,NA,"6",1.38729970016639e-05,1,"nsumhtbig98cl"
"6924","E","L",NA,NA,"7",0.735935577816195,-1,"nsumhtbig98cl"
"6925","E","L",NA,NA,NA,0.280086475689471,1,"nsumhtbig98cl"
"6926","E","L",NA,NA,"1",0.35839312016872,-1,"nmaxdbhcl"
"6927","E","L",NA,NA,"2",0.391608938048839,1,"nmaxdbhcl"
"6928","E","L",NA,NA,"3",0.474412081979474,1,"nmaxdbhcl"
"6929","E","L",NA,NA,"4",0.891979516212379,-1,"nmaxdbhcl"
"6930","E","L",NA,NA,"5",0.00243586721332961,1,"nmaxdbhcl"
"6931","E","L",NA,NA,"7",0.507897383223844,1,"nmaxdbhcl"
"6932","E","L",NA,NA,"8",0.279379884189915,1,"nmaxdbhcl"
"6933","E","L",NA,NA,"1",0.278810707311201,1,"nmaxbacl"
"6934","E","L",NA,NA,"2",0.395277805073353,1,"nmaxbacl"
"6935","E","L",NA,NA,"3",0.00293001059753241,-1,"nmaxbacl"
"6936","E","L",NA,NA,"4",0.0066536600927703,1,"nmaxbacl"
"6937","E","L",NA,NA,"8",0.578910030898658,-1,"nmaxbacl"
"6938","E","L",NA,NA,"1",0.83168585725928,1,"nsumbacl"
"6939","E","L",NA,NA,"2",0.774367354086874,-1,"nsumbacl"
"6940","E","L",NA,NA,"3",0.184935856947342,1,"nsumbacl"
"6941","E","L",NA,NA,"4",0.000159579918003921,1,"nsumbacl"
"6942","E","L",NA,NA,"5",0.215442678669911,1,"nsumbacl"
"6943","E","L",NA,NA,"8",0.540909092687761,1,"nsumbacl"
"6944","E","L",NA,NA,"1",0.651233219652862,1,"nsumba5cl"
"6945","E","L",NA,NA,"2",0.981146492429516,-1,"nsumba5cl"
"6946","E","L",NA,NA,"3",0.542015258229962,1,"nsumba5cl"
"6947","E","L",NA,NA,"4",0.000135946992359678,1,"nsumba5cl"
"6948","E","L",NA,NA,"5",0.319148959278144,1,"nsumba5cl"
"6949","E","L",NA,NA,"8",0.540909092687761,1,"nsumba5cl"
"6950","E","L",NA,NA,"1",0.395966441446644,1,"nsumbabigcl"
"6951","E","L",NA,NA,"2",0.842645148717533,1,"nsumbabigcl"
"6952","E","L",NA,NA,"3",0.0480598601806861,1,"nsumbabigcl"
"6953","E","L",NA,NA,"4",0.000145496163626609,1,"nsumbabigcl"
"6954","E","L",NA,NA,"5",0.302272752719791,1,"nsumbabigcl"
"6955","E","L",NA,NA,"8",0.903668952342019,1,"nsumbabigcl"
"6956","E","M",NA,NA,"1",0.284016933775536,1,"nmaxht98clq"
"6957","E","M",NA,NA,"2",0.0294249287334397,1,"nmaxht98clq"
"6958","E","M",NA,NA,"3",0.000106701537466359,1,"nmaxht98clq"
"6959","E","M",NA,NA,"4",0.0195437057333097,1,"nmaxht98clq"
"6960","E","M",NA,NA,"5",0.00228671794049589,1,"nmaxht98clq"
"6961","E","M",NA,NA,"6",0.877326428625407,1,"nmaxht98clq"
"6962","E","M",NA,NA,"7",0.162854026398905,1,"nmaxht98clq"
"6963","E","M",NA,NA,"8",0.322411075684085,1,"nmaxht98clq"
"6964","E","M",NA,NA,NA,0.675379052237385,1,"nmaxht98clq"
"6965","E","M",NA,NA,"1",0.01157824744294,1,"nsumht98clq"
"6966","E","M",NA,NA,"2",0.000538021948115917,1,"nsumht98clq"
"6967","E","M",NA,NA,"3",0.190900773821134,1,"nsumht98clq"
"6968","E","M",NA,NA,"4",6.85477092980811e-06,1,"nsumht98clq"
"6969","E","M",NA,NA,"5",6.1121121136789e-05,1,"nsumht98clq"
"6970","E","M",NA,NA,"6",0.887047447919933,-1,"nsumht98clq"
"6971","E","M",NA,NA,"7",0.285938585001827,1,"nsumht98clq"
"6972","E","M",NA,NA,"8",0.93397580054269,1,"nsumht98clq"
"6973","E","M",NA,NA,NA,0.675379052237385,1,"nsumht98clq"
"6974","E","M",NA,NA,"1",0.0720237115660426,1,"nsumhtbig98clq"
"6975","E","M",NA,NA,"2",0.206880039738956,1,"nsumhtbig98clq"
"6976","E","M",NA,NA,"3",0.0681580693176727,-1,"nsumhtbig98clq"
"6977","E","M",NA,NA,"4",0.0362315024228221,1,"nsumhtbig98clq"
"6978","E","M",NA,NA,"5",0.00287772928276135,-1,"nsumhtbig98clq"
"6979","E","M",NA,NA,"6",0.0026378949865403,1,"nsumhtbig98clq"
"6980","E","M",NA,NA,"7",2.82873560049395e-05,1,"nsumhtbig98clq"
"6981","E","M",NA,NA,"8",0.00279049048476302,-1,"nsumhtbig98clq"
"6982","E","M",NA,NA,NA,0.675379052237385,1,"nsumhtbig98clq"
"6983","E","M",NA,NA,"1",0.986686354780979,-1,"nmaxdbhclq"
"6984","E","M",NA,NA,"2",0.00495207481253834,1,"nmaxdbhclq"
"6985","E","M",NA,NA,"3",0.00117773667975388,1,"nmaxdbhclq"
"6986","E","M",NA,NA,"4",0.868653829248959,1,"nmaxdbhclq"
"6987","E","M",NA,NA,"5",1.40104827570298e-06,1,"nmaxdbhclq"
"6988","E","M",NA,NA,"6",0.0984634319492804,1,"nmaxdbhclq"
"6989","E","M",NA,NA,"7",0.0074624766651964,1,"nmaxdbhclq"
"6990","E","M",NA,NA,"8",0.196763905928077,1,"nmaxdbhclq"
"6991","E","M",NA,NA,"1",0.986686354780979,-1,"nmaxbaclq"
"6992","E","M",NA,NA,"2",0.00495207481253834,1,"nmaxbaclq"
"6993","E","M",NA,NA,"3",0.00117773667975388,1,"nmaxbaclq"
"6994","E","M",NA,NA,"4",0.868653829248959,1,"nmaxbaclq"
"6995","E","M",NA,NA,"5",1.40104827570298e-06,1,"nmaxbaclq"
"6996","E","M",NA,NA,"6",0.0984634319492804,1,"nmaxbaclq"
"6997","E","M",NA,NA,"7",0.0074624766651964,1,"nmaxbaclq"
"6998","E","M",NA,NA,"8",0.196763905928077,1,"nmaxbaclq"
"6999","E","M",NA,NA,"1",4.04612821057136e-06,1,"nsumbaclq"
"7000","E","M",NA,NA,"2",0.0104768988196349,1,"nsumbaclq"
"7001","E","M",NA,NA,"3",0.726999560433904,1,"nsumbaclq"
"7002","E","M",NA,NA,"4",0.102494087011535,1,"nsumbaclq"
"7003","E","M",NA,NA,"5",0.00138431872813983,1,"nsumbaclq"
"7004","E","M",NA,NA,"6",0.790403770409208,1,"nsumbaclq"
"7005","E","M",NA,NA,"7",0.165193827688226,1,"nsumbaclq"
"7006","E","M",NA,NA,"8",0.00586522338471798,1,"nsumbaclq"
"7007","E","M",NA,NA,"1",1.05750472235124e-06,1,"nsumba5clq"
"7008","E","M",NA,NA,"2",1.45147076882118e-05,1,"nsumba5clq"
"7009","E","M",NA,NA,"3",0.436657630888393,-1,"nsumba5clq"
"7010","E","M",NA,NA,"4",0.75678175673285,1,"nsumba5clq"
"7011","E","M",NA,NA,"5",0.00327451183545422,1,"nsumba5clq"
"7012","E","M",NA,NA,"6",0.0490680676170808,1,"nsumba5clq"
"7013","E","M",NA,NA,"7",0.283411959348907,1,"nsumba5clq"
"7014","E","M",NA,NA,"8",0.000153335684303216,1,"nsumba5clq"
"7015","E","M",NA,NA,"1",0.000237292437974843,1,"nsumbabigclq"
"7016","E","M",NA,NA,"2",0.172398932008874,1,"nsumbabigclq"
"7017","E","M",NA,NA,"3",0.000322005949561855,1,"nsumbabigclq"
"7018","E","M",NA,NA,"4",0.300643494221743,1,"nsumbabigclq"
"7019","E","M",NA,NA,"5",0.178527652197926,1,"nsumbabigclq"
"7020","E","M",NA,NA,"6",0.0292824417993201,1,"nsumbabigclq"
"7021","E","M",NA,NA,"7",0.0643107819936336,1,"nsumbabigclq"
"7022","E","M",NA,NA,"8",0.490468181791709,1,"nsumbabigclq"
"7023","E","M",NA,NA,"1",0.0430553576396503,1,"nmaxht98cl"
"7024","E","M",NA,NA,"2",5.96313567509952e-08,1,"nmaxht98cl"
"7025","E","M",NA,NA,"3",0.606119903184851,-1,"nmaxht98cl"
"7026","E","M",NA,NA,"4",1.03970057356695e-05,1,"nmaxht98cl"
"7027","E","M",NA,NA,"6",0.347026503568046,1,"nmaxht98cl"
"7028","E","M",NA,NA,"7",0.0133852053705538,1,"nmaxht98cl"
"7029","E","M",NA,NA,NA,0.675379052237385,1,"nmaxht98cl"
"7030","E","M",NA,NA,"1",3.68887189660303e-06,1,"nsumht98cl"
"7031","E","M",NA,NA,"2",0.233072698774819,1,"nsumht98cl"
"7032","E","M",NA,NA,"3",0.0515524550399288,1,"nsumht98cl"
"7033","E","M",NA,NA,"4",0.00121310163621442,1,"nsumht98cl"
"7034","E","M",NA,NA,"5",0.000300070574530542,1,"nsumht98cl"
"7035","E","M",NA,NA,"7",0.0100405212906523,1,"nsumht98cl"
"7036","E","M",NA,NA,"8",0.524251373381404,-1,"nsumht98cl"
"7037","E","M",NA,NA,NA,0.675379052237385,1,"nsumht98cl"
"7038","E","M",NA,NA,"1",0.00063684218293629,1,"nsumhtbig98cl"
"7039","E","M",NA,NA,"2",0.50812502253415,-1,"nsumhtbig98cl"
"7040","E","M",NA,NA,"3",0.0167927502634305,-1,"nsumhtbig98cl"
"7041","E","M",NA,NA,"4",0.428858996422765,1,"nsumhtbig98cl"
"7042","E","M",NA,NA,"6",0.000793401265892085,1,"nsumhtbig98cl"
"7043","E","M",NA,NA,"7",0.866822712245443,1,"nsumhtbig98cl"
"7044","E","M",NA,NA,NA,0.675379052237385,1,"nsumhtbig98cl"
"7045","E","M",NA,NA,"1",0.000855028594325315,1,"nmaxdbhcl"
"7046","E","M",NA,NA,"2",0.000125685446465576,1,"nmaxdbhcl"
"7047","E","M",NA,NA,"3",0.0205508138572712,1,"nmaxdbhcl"
"7048","E","M",NA,NA,"4",0.19734609113295,1,"nmaxdbhcl"
"7049","E","M",NA,NA,"7",0.0672053606895104,1,"nmaxdbhcl"
"7050","E","M",NA,NA,"8",0.112925006886902,1,"nmaxdbhcl"
"7051","E","M",NA,NA,"1",8.02173013579305e-05,1,"nmaxbacl"
"7052","E","M",NA,NA,"2",0.137751330562576,1,"nmaxbacl"
"7053","E","M",NA,NA,"3",0.0562482732140034,1,"nmaxbacl"
"7054","E","M",NA,NA,"8",0.000140334700351485,1,"nmaxbacl"
"7055","E","M",NA,NA,"1",8.41791656877054e-07,1,"nsumbacl"
"7056","E","M",NA,NA,"2",0.0082939493426189,1,"nsumbacl"
"7057","E","M",NA,NA,"3",6.32929395621182e-05,1,"nsumbacl"
"7058","E","M",NA,NA,"4",0.893179081686119,-1,"nsumbacl"
"7059","E","M",NA,NA,"5",0.186058626069019,1,"nsumbacl"
"7060","E","M",NA,NA,"6",0.0430043446144821,1,"nsumbacl"
"7061","E","M",NA,NA,"8",0.078182843222568,1,"nsumbacl"
"7062","E","M",NA,NA,"1",1.4672836591056e-07,1,"nsumba5cl"
"7063","E","M",NA,NA,"2",0.0342055074201642,1,"nsumba5cl"
"7064","E","M",NA,NA,"3",0.00137767717450688,1,"nsumba5cl"
"7065","E","M",NA,NA,"4",0.5917532005589,1,"nsumba5cl"
"7066","E","M",NA,NA,"5",0.217864443236249,1,"nsumba5cl"
"7067","E","M",NA,NA,"6",0.101996501634877,1,"nsumba5cl"
"7068","E","M",NA,NA,"8",0.00200268303535782,1,"nsumba5cl"
"7069","E","M",NA,NA,"1",0.000405891484389145,1,"nsumbabigcl"
"7070","E","M",NA,NA,"2",0.00116235629327862,1,"nsumbabigcl"
"7071","E","M",NA,NA,"3",0.0245705900608799,1,"nsumbabigcl"
"7072","E","M",NA,NA,"4",0.169481745479769,1,"nsumbabigcl"
"7073","E","M",NA,NA,"5",0.0712018440452114,1,"nsumbabigcl"
"7074","E","M",NA,NA,"6",0.0669204128904646,1,"nsumbabigcl"
"7075","E","M",NA,NA,"8",0.54487517069039,1,"nsumbabigcl"
"7076","W","H",NA,NA,"1",0.0418138562552484,1,"nmaxht98clq"
"7077","W","H",NA,NA,"2",8.65219815349899e-07,1,"nmaxht98clq"
"7078","W","H",NA,NA,"5",0.127631067024126,1,"nmaxht98clq"
"7079","W","H",NA,NA,"6",0.913248506366097,-1,"nmaxht98clq"
"7080","W","H",NA,NA,"7",0.72452345977355,1,"nmaxht98clq"
"7081","W","H",NA,NA,"8",0.0694051789977745,-1,"nmaxht98clq"
"7082","W","H",NA,NA,NA,0.00826557563583582,-1,"nmaxht98clq"
"7083","W","H",NA,NA,"1",0.00957977642508644,1,"nsumht98clq"
"7084","W","H",NA,NA,"2",0.741851448236722,1,"nsumht98clq"
"7085","W","H",NA,NA,"3",0.00108136126426975,-1,"nsumht98clq"
"7086","W","H",NA,NA,"4",0.237974345511117,1,"nsumht98clq"
"7087","W","H",NA,NA,"5",0.92859729825134,-1,"nsumht98clq"
"7088","W","H",NA,NA,"6",0.0291141926623082,1,"nsumht98clq"
"7089","W","H",NA,NA,"7",0.141645571181164,1,"nsumht98clq"
"7090","W","H",NA,NA,"8",0.0788823495114778,1,"nsumht98clq"
"7091","W","H",NA,NA,NA,0.00826557563583582,-1,"nsumht98clq"
"7092","W","H",NA,NA,"1",0.0606502545512105,1,"nsumhtbig98clq"
"7093","W","H",NA,NA,"2",0.0483037407937968,1,"nsumhtbig98clq"
"7094","W","H",NA,NA,"3",0.0841229495461339,-1,"nsumhtbig98clq"
"7095","W","H",NA,NA,"4",0.772876420380215,1,"nsumhtbig98clq"
"7096","W","H",NA,NA,"5",0.16486225466439,1,"nsumhtbig98clq"
"7097","W","H",NA,NA,"6",0.00190937742954464,1,"nsumhtbig98clq"
"7098","W","H",NA,NA,"7",0.246210197547895,1,"nsumhtbig98clq"
"7099","W","H",NA,NA,"8",0.437764568758617,1,"nsumhtbig98clq"
"7100","W","H",NA,NA,NA,0.00826557563583582,-1,"nsumhtbig98clq"
"7101","W","H",NA,NA,"1",0.00318372884822679,-1,"nmaxdbhclq"
"7102","W","H",NA,NA,"2",0.237984957256568,1,"nmaxdbhclq"
"7103","W","H",NA,NA,"3",0.644136395964054,-1,"nmaxdbhclq"
"7104","W","H",NA,NA,"4",0.034987075284819,1,"nmaxdbhclq"
"7105","W","H",NA,NA,"5",0.0632380950631545,1,"nmaxdbhclq"
"7106","W","H",NA,NA,"6",0.00410031796958642,1,"nmaxdbhclq"
"7107","W","H",NA,NA,"7",0.0878632396039801,1,"nmaxdbhclq"
"7108","W","H",NA,NA,"8",0.00538462682364124,-1,"nmaxdbhclq"
"7109","W","H",NA,NA,"1",0.00318372884822679,-1,"nmaxbaclq"
"7110","W","H",NA,NA,"2",0.237984957256568,1,"nmaxbaclq"
"7111","W","H",NA,NA,"3",0.644136395964054,-1,"nmaxbaclq"
"7112","W","H",NA,NA,"4",0.034987075284819,1,"nmaxbaclq"
"7113","W","H",NA,NA,"5",0.0632380950631545,1,"nmaxbaclq"
"7114","W","H",NA,NA,"6",0.00410031796958642,1,"nmaxbaclq"
"7115","W","H",NA,NA,"7",0.0878632396039801,1,"nmaxbaclq"
"7116","W","H",NA,NA,"8",0.00538462682364124,-1,"nmaxbaclq"
"7117","W","H",NA,NA,"1",0.345753992121212,1,"nsumbaclq"
"7118","W","H",NA,NA,"2",0.691859033861808,-1,"nsumbaclq"
"7119","W","H",NA,NA,"3",0.342886381066234,-1,"nsumbaclq"
"7120","W","H",NA,NA,"4",0.10917299345395,1,"nsumbaclq"
"7121","W","H",NA,NA,"5",0.677893438780707,-1,"nsumbaclq"
"7122","W","H",NA,NA,"6",0.0136145051754235,1,"nsumbaclq"
"7123","W","H",NA,NA,"7",0.000331751282852729,1,"nsumbaclq"
"7124","W","H",NA,NA,"8",0.0622700754872964,1,"nsumbaclq"
"7125","W","H",NA,NA,"1",0.20720059326033,1,"nsumba5clq"
"7126","W","H",NA,NA,"2",0.672614929548681,-1,"nsumba5clq"
"7127","W","H",NA,NA,"3",0.573894818312399,-1,"nsumba5clq"
"7128","W","H",NA,NA,"4",0.310503300503553,1,"nsumba5clq"
"7129","W","H",NA,NA,"5",0.421898109003036,1,"nsumba5clq"
"7130","W","H",NA,NA,"6",0.453324106770484,1,"nsumba5clq"
"7131","W","H",NA,NA,"7",0.000499192148676928,1,"nsumba5clq"
"7132","W","H",NA,NA,"8",0.0882231716458773,1,"nsumba5clq"
"7133","W","H",NA,NA,"1",0.776575619758088,-1,"nsumbabigclq"
"7134","W","H",NA,NA,"2",0.141033861647195,1,"nsumbabigclq"
"7135","W","H",NA,NA,"3",0.888338118496319,1,"nsumbabigclq"
"7136","W","H",NA,NA,"4",0.0424194173606678,1,"nsumbabigclq"
"7137","W","H",NA,NA,"5",0.00748523243762173,1,"nsumbabigclq"
"7138","W","H",NA,NA,"6",0.0995099019348836,1,"nsumbabigclq"
"7139","W","H",NA,NA,"7",0.0151386752391067,1,"nsumbabigclq"
"7140","W","H",NA,NA,"8",0.597616063960987,-1,"nsumbabigclq"
"7141","W","H",NA,NA,"1",0.000140327714774936,1,"nmaxht98cl"
"7142","W","H",NA,NA,"2",0.000369156785489561,1,"nmaxht98cl"
"7143","W","H",NA,NA,"3",0.127631067024126,1,"nmaxht98cl"
"7144","W","H",NA,NA,"7",0.422231145605617,-1,"nmaxht98cl"
"7145","W","H",NA,NA,NA,0.00826557563583582,-1,"nmaxht98cl"
"7146","W","H",NA,NA,"1",0.0232593005615452,1,"nsumht98cl"
"7147","W","H",NA,NA,"2",0.429527697180221,-1,"nsumht98cl"
"7148","W","H",NA,NA,"3",0.0156893375646069,-1,"nsumht98cl"
"7149","W","H",NA,NA,"7",0.00794588755812622,1,"nsumht98cl"
"7150","W","H",NA,NA,"8",0.164372361711216,-1,"nsumht98cl"
"7151","W","H",NA,NA,NA,0.00826557563583582,-1,"nsumht98cl"
"7152","W","H",NA,NA,"1",0.00718712117520822,1,"nsumhtbig98cl"
"7153","W","H",NA,NA,"2",0.0478113104645642,1,"nsumhtbig98cl"
"7154","W","H",NA,NA,"6",0.000422524691287551,1,"nsumhtbig98cl"
"7155","W","H",NA,NA,"7",0.137541095688445,-1,"nsumhtbig98cl"
"7156","W","H",NA,NA,NA,0.00826557563583582,-1,"nsumhtbig98cl"
"7157","W","H",NA,NA,"1",0.781067060189216,-1,"nmaxdbhcl"
"7158","W","H",NA,NA,"2",6.16672544567098e-06,1,"nmaxdbhcl"
"7159","W","H",NA,NA,"3",0.0116056131341891,1,"nmaxdbhcl"
"7160","W","H",NA,NA,"7",0.157788710486459,-1,"nmaxdbhcl"
"7161","W","H",NA,NA,"1",0.000326121255229222,1,"nmaxbacl"
"7162","W","H",NA,NA,"2",0.0116056131341891,1,"nmaxbacl"
"7163","W","H",NA,NA,"8",0.927954421568387,-1,"nmaxbacl"
"7164","W","H",NA,NA,"1",0.0389328165988494,1,"nsumbacl"
"7165","W","H",NA,NA,"2",0.752279021481165,-1,"nsumbacl"
"7166","W","H",NA,NA,"3",0.357662044420661,1,"nsumbacl"
"7167","W","H",NA,NA,"4",0.000241387543072762,1,"nsumbacl"
"7168","W","H",NA,NA,"5",0.0859960235001643,1,"nsumbacl"
"7169","W","H",NA,NA,"6",0.517241108116176,-1,"nsumbacl"
"7170","W","H",NA,NA,"1",0.278039269631193,1,"nsumba5cl"
"7171","W","H",NA,NA,"2",0.794572425219718,1,"nsumba5cl"
"7172","W","H",NA,NA,"3",0.0861831598281043,1,"nsumba5cl"
"7173","W","H",NA,NA,"4",0.00218126465210528,1,"nsumba5cl"
"7174","W","H",NA,NA,"5",0.0723633695341946,1,"nsumba5cl"
"7175","W","H",NA,NA,"8",0.0509380441280637,1,"nsumba5cl"
"7176","W","H",NA,NA,"1",0.0910425737068159,1,"nsumbabigcl"
"7177","W","H",NA,NA,"2",0.361706068275988,1,"nsumbabigcl"
"7178","W","H",NA,NA,"3",0.00794969228747608,1,"nsumbabigcl"
"7179","W","H",NA,NA,"4",0.197072699898442,1,"nsumbabigcl"
"7180","W","H",NA,NA,"5",0.119417696593888,1,"nsumbabigcl"
"7181","W","H",NA,NA,"6",0.517241108116176,-1,"nsumbabigcl"
"7182","W","H",NA,NA,"8",0.0427569972853549,-1,"nsumbabigcl"
"7183","W","L",NA,NA,"1",0.652375284834579,-1,"nmaxht98clq"
"7184","W","L",NA,NA,"2",0.0325900978810093,1,"nmaxht98clq"
"7185","W","L",NA,NA,"3",0.53025907488634,1,"nmaxht98clq"
"7186","W","L",NA,NA,"4",0.255987796936299,-1,"nmaxht98clq"
"7187","W","L",NA,NA,"5",0.543566310646761,1,"nmaxht98clq"
"7188","W","L",NA,NA,"7",0.547087085797983,-1,"nmaxht98clq"
"7189","W","L",NA,NA,"8",0.146865103184274,-1,"nmaxht98clq"
"7190","W","L",NA,NA,NA,0.713378045282596,1,"nmaxht98clq"
"7191","W","L",NA,NA,"1",0.308271650833224,1,"nsumht98clq"
"7192","W","L",NA,NA,"2",0.882851257899863,1,"nsumht98clq"
"7193","W","L",NA,NA,"5",0.123938565981612,1,"nsumht98clq"
"7194","W","L",NA,NA,"6",0.154308130345416,1,"nsumht98clq"
"7195","W","L",NA,NA,"7",0.245273066770092,1,"nsumht98clq"
"7196","W","L",NA,NA,"8",0.882982050989799,1,"nsumht98clq"
"7197","W","L",NA,NA,NA,0.713378045282596,1,"nsumht98clq"
"7198","W","L",NA,NA,"1",0.642053435465882,1,"nsumhtbig98clq"
"7199","W","L",NA,NA,"3",0.654155111752294,1,"nsumhtbig98clq"
"7200","W","L",NA,NA,"4",0.697198812053505,1,"nsumhtbig98clq"
"7201","W","L",NA,NA,"5",0.49675194660439,1,"nsumhtbig98clq"
"7202","W","L",NA,NA,"6",0.00549184647647213,1,"nsumhtbig98clq"
"7203","W","L",NA,NA,"7",0.576495805620935,1,"nsumhtbig98clq"
"7204","W","L",NA,NA,"8",0.000385048216354241,-1,"nsumhtbig98clq"
"7205","W","L",NA,NA,NA,0.713378045282596,1,"nsumhtbig98clq"
"7206","W","L",NA,NA,"2",0.0337183974293393,-1,"nmaxdbhclq"
"7207","W","L",NA,NA,"3",0.957511310963123,1,"nmaxdbhclq"
"7208","W","L",NA,NA,"4",0.357806723386426,1,"nmaxdbhclq"
"7209","W","L",NA,NA,"5",0.013751205513261,1,"nmaxdbhclq"
"7210","W","L",NA,NA,"6",0.287502357156531,1,"nmaxdbhclq"
"7211","W","L",NA,NA,"7",0.0436538466250841,1,"nmaxdbhclq"
"7212","W","L",NA,NA,"8",0.633620605666296,-1,"nmaxdbhclq"
"7213","W","L",NA,NA,"2",0.0337183974293393,-1,"nmaxbaclq"
"7214","W","L",NA,NA,"3",0.957511310963123,1,"nmaxbaclq"
"7215","W","L",NA,NA,"4",0.357806723386426,1,"nmaxbaclq"
"7216","W","L",NA,NA,"5",0.013751205513261,1,"nmaxbaclq"
"7217","W","L",NA,NA,"6",0.287502357156531,1,"nmaxbaclq"
"7218","W","L",NA,NA,"7",0.0436538466250841,1,"nmaxbaclq"
"7219","W","L",NA,NA,"8",0.633620605666296,-1,"nmaxbaclq"
"7220","W","L",NA,NA,"1",0.175105747383606,1,"nsumbaclq"
"7221","W","L",NA,NA,"2",0.736859331358796,1,"nsumbaclq"
"7222","W","L",NA,NA,"3",0.151792694251962,1,"nsumbaclq"
"7223","W","L",NA,NA,"4",0.0200897357146291,1,"nsumbaclq"
"7224","W","L",NA,NA,"5",0.354908174776617,1,"nsumbaclq"
"7225","W","L",NA,NA,"6",0.148999499843807,1,"nsumbaclq"
"7226","W","L",NA,NA,"7",0.0902988929204264,1,"nsumbaclq"
"7227","W","L",NA,NA,"8",0.0925131873273332,-1,"nsumbaclq"
"7228","W","L",NA,NA,"1",0.428824252601509,-1,"nsumba5clq"
"7229","W","L",NA,NA,"2",0.0161182239116947,1,"nsumba5clq"
"7230","W","L",NA,NA,"3",0.209550838223656,1,"nsumba5clq"
"7231","W","L",NA,NA,"4",0.0182195967013371,1,"nsumba5clq"
"7232","W","L",NA,NA,"5",0.217461781624474,1,"nsumba5clq"
"7233","W","L",NA,NA,"6",0.261538376107392,1,"nsumba5clq"
"7234","W","L",NA,NA,"7",0.134393730366824,1,"nsumba5clq"
"7235","W","L",NA,NA,"8",0.08837594603356,-1,"nsumba5clq"
"7236","W","L",NA,NA,"1",0.347361963854977,-1,"nsumbabigclq"
"7237","W","L",NA,NA,"2",0.00618315960704503,1,"nsumbabigclq"
"7238","W","L",NA,NA,"3",0.633154973055206,1,"nsumbabigclq"
"7239","W","L",NA,NA,"4",0.0484259710308992,1,"nsumbabigclq"
"7240","W","L",NA,NA,"5",0.0254688301323883,1,"nsumbabigclq"
"7241","W","L",NA,NA,"6",0.539096779240123,1,"nsumbabigclq"
"7242","W","L",NA,NA,"7",0.0902988929204264,1,"nsumbabigclq"
"7243","W","L",NA,NA,"8",0.0138166403042708,-1,"nsumbabigclq"
"7244","W","L",NA,NA,"1",0.0216961011009432,1,"nmaxht98cl"
"7245","W","L",NA,NA,"2",0.870946868213133,-1,"nmaxht98cl"
"7246","W","L",NA,NA,"3",0.71820175527842,1,"nmaxht98cl"
"7247","W","L",NA,NA,"4",0.246263400039334,1,"nmaxht98cl"
"7248","W","L",NA,NA,NA,0.713378045282596,1,"nmaxht98cl"
"7249","W","L",NA,NA,"1",0.265319361132436,1,"nsumht98cl"
"7250","W","L",NA,NA,"7",0.0124533912994583,1,"nsumht98cl"
"7251","W","L",NA,NA,"8",0.949424082029918,1,"nsumht98cl"
"7252","W","L",NA,NA,NA,0.713378045282596,1,"nsumht98cl"
"7253","W","L",NA,NA,"1",0.610887488369636,1,"nsumhtbig98cl"
"7254","W","L",NA,NA,"6",0.00399397009760474,1,"nsumhtbig98cl"
"7255","W","L",NA,NA,"7",0.345839308818957,-1,"nsumhtbig98cl"
