"","pplot","splot","tag","spec","yrmort","elev","elevcl","aspcl","asp","soilcl","slopcl","bqudx","bqudy","meas87","p98dbh","p98ht","p10dbh","p10ht","time","nsumba.1","nsumba.2","nsumba.3","nsumba5.1","nsumba5.2","nsumba5.3","nsumbabig.1","nsumbabig.2","nsumbabig.3","dbh","ht","dbhgrowth","bagrowth","htgrowth","stat","cpos","ch","ba","id","mort"
"387.1986",5,3,789,"ABBA","2010",840,"L","E",180,"S","FSLP",6,8,FALSE,TRUE,FALSE,NA,NA,1986,0,0.0711698064,0.2267229888,0,0.0711698064,0.2267229888,0,0,0,30.7,15,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0740231646,387,TRUE
"388.1986",5,3,790,"ABBA",NA,840,"L","E",180,"S","FSLP",8,8,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,0.0897193836,0.2112506088,0,0.0897193836,0.2112506088,0,0.0813650838,0.194523945,7.8,5.79,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0047783736,388,FALSE
"389.1986",5,3,791,"SOAM","2010",840,"L","E",180,"S","FSLP",8,9,FALSE,TRUE,TRUE,NA,NA,1986,0.0024630144,0.0894861198,NA,0.0024630144,0.0894861198,NA,0,0.0678868344,NA,13.1,10.2,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0134782494,389,TRUE
"390.1986",5,3,792,"ABBA",NA,840,"L","E",180,"S","FSLP",8,10,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0.0034212024,NA,NA,0.0034212024,NA,NA,0,NA,NA,9.5,6.37,NA,NA,NA,"ALIVE",NA,15.261481190625,0.007088235,390,FALSE
"427.1986",5,4,730,"ABBA",NA,840,"L","E",180,"S","FSLP",6,5,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,0.1635312756,0.315597282,0,0.1635312756,0.315597282,0,0.1489008444,0.273079653,16.1,10.4,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0203583534,427,FALSE
"428.1986",5,4,743,"ABBA",NA,840,"L","E",180,"S","FSLP",10,2,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,NA,NA,0,NA,NA,0,NA,NA,7.3,6.21,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0041853966,428,FALSE
"429.1986",5,4,748,"ABBA",NA,840,"L","E",180,"S","FSLP",9,4,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,0.1038911412,NA,0,0.1038911412,NA,0,0.0992219382,NA,5.7,3.29,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0025517646,429,FALSE
"430.1986",5,4,749,"BEAL","1986",840,"L","E",180,"S","FSLP",6,3,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,9.45,NA,NA,NA,"DEAD",NA,15.261481190625,0.0265905024,430,TRUE
"431.1986",5,4,750,"PIRU","1986",840,"L","E",180,"S","FSLP",7,2,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,7.64,NA,NA,NA,"DEAD",NA,15.261481190625,0.0114990414,431,TRUE
"432.1986",5,4,751,"BECO",NA,840,"L","E",180,"S","FSLP",8,3,FALSE,TRUE,TRUE,FALSE,FALSE,1986,0,0.0812779044,0.27257307,0,0.0812779044,0.27257307,0,0.0669663456,0.2123352462,17.9,14.9,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0251650014,432,FALSE
"433.1986",5,4,758,"BECO",NA,840,"L","E",180,"S","FSLP",10,1,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,NA,NA,0,NA,NA,0,NA,NA,19.2,12.5,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0289529856,433,FALSE
"434.1986",5,4,759,"ABBA",NA,840,"L","E",180,"S","FSLP",6,4,FALSE,TRUE,TRUE,TRUE,FALSE,1986,0,0.1056747846,0.438681243,0,0.1056747846,0.438681243,0,0.070686,0.368113053,16.5,10.8,NA,NA,NA,"ALIVE",NA,15.261481190625,0.021382515,434,FALSE
"435.1986",5,4,763,"BECO",NA,840,"L","E",180,"S","FSLP",8,4,FALSE,TRUE,TRUE,TRUE,FALSE,1986,0.0092967798,0.0394765602,0.2359899234,0.0092967798,0.0394765602,0.2359899234,0,0,0.116415915,29.2,15.3,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0669663456,435,FALSE
"436.1986",5,4,765,"BEAL",NA,840,"L","E",180,"S","FSLP",8,4,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0.0732440478,0.1034238282,0.2999371914,0.0732440478,0.1034238282,0.2999371914,0.0710378592,0.0962028606,0.2905925022,6.2,6.09,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0030190776,436,FALSE
"437.1986",5,4,768,"ABBA",NA,840,"L","E",180,"S","FSLP",8,4,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0.0740569368,0.1042367172,0.3007500804,0.0740569368,0.1042367172,0.3007500804,0.0740569368,0.1042367172,0.2986263588,5.3,4.31,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0022061886,437,FALSE
"438.1986",5,4,769,"ABBA",NA,840,"L","E",180,"S","FSLP",9,3,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,0.108165288,NA,0,0.108165288,NA,0,0.1059590994,NA,5.6,5.92,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0024630144,438,FALSE
"439.1986",5,4,772,"BEAL",NA,840,"L","E",180,"S","FSLP",6,2,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,0.058465176,NA,0,0.058465176,NA,0,0,NA,38.5,17.8,NA,NA,NA,"ALIVE",NA,15.261481190625,0.116415915,439,FALSE
"440.1986",5,4,782,"ABBA",NA,840,"L","E",180,"S","FSLP",8,4,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0.0721916118,0.1023713922,0.2988847554,0.0721916118,0.1023713922,0.2988847554,0.0669663456,0.092131347,0.2865209886,7.2,5.96,NA,NA,NA,"ALIVE",NA,15.261481190625,0.0040715136,440,FALSE
"441.1986",5,4,787,"PIRU","1986",840,"L","E",180,"S","FSLP",10,3,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,8.12,NA,NA,NA,"DEAD",NA,15.261481190625,0.0076977054,441,TRUE
"509.1986",6,1,878,"ABBA","1998",815,"L","E",180,"S","FSLP",1,5,FALSE,NA,NA,NA,NA,1986,0,NA,NA,0,NA,NA,0,NA,NA,23,16.3,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.04154766,509,TRUE
"510.1986",6,1,879,"ABBA","1998",815,"L","E",180,"S","FSLP",1,3,FALSE,NA,NA,NA,NA,1986,0.0198556974,NA,NA,0.0198556974,NA,NA,0,NA,NA,21.5,13.5,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.036305115,510,TRUE
"511.1986",6,1,880,"PIRU",NA,815,"L","E",180,"S","FSLP",1,3,FALSE,TRUE,TRUE,TRUE,NA,1986,0.036305115,NA,NA,0.036305115,NA,NA,0.036305115,NA,NA,15.9,11.9,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0198556974,511,FALSE
"512.1986",6,1,881,"PRPE","1998",815,"L","E",180,"S","FSLP",2,1,FALSE,NA,NA,NA,NA,1986,0,NA,NA,0,NA,NA,0,NA,NA,19.7,10.6,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0304805886,512,TRUE
"513.1986",6,1,882,"ABBA",NA,815,"L","E",180,"S","FSLP",3,5,FALSE,TRUE,FALSE,TRUE,TRUE,1986,0,0.264310662,0.5111838732,0,0.264310662,0.5111838732,0,0.264310662,0.4742818542,16.6,14.7,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0216424824,513,FALSE
"514.1986",6,1,889,"ACSA",NA,815,"L","E",180,"S","FSLP",4,5,FALSE,TRUE,FALSE,TRUE,TRUE,1986,0,0.029185464,0.171712002,0,0.029185464,0.171712002,0,0,0,50.3,13.6,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.1987132686,514,FALSE
"515.1986",6,1,890,"BEAL",NA,815,"L","E",180,"S","FSLP",5,2,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,0.0674258046,NA,0,0.0674258046,NA,0,0.0674258046,NA,9.1,9.38,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0065038974,515,FALSE
"516.1986",6,1,891,"ABBA",NA,815,"L","E",180,"S","FSLP",4,3,FALSE,TRUE,FALSE,TRUE,TRUE,1986,0,0.0160072374,0.3324409704,0,0.0160072374,0.3324409704,0,0,0.1987132686,29.3,16.3,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0674258046,516,FALSE
"517.1986",6,1,893,"ABBA",NA,815,"L","E",180,"S","FSLP",3,3,FALSE,TRUE,FALSE,TRUE,TRUE,1986,0,0.133023198,0.4880719074,0,0.133023198,0.4880719074,0,0.133023198,0.48156801,11,8.92,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.00950334,517,FALSE
"518.1986",6,1,894,"PRPE","1998",815,"L","E",180,"S","FSLP",NA,NA,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,16.7,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0404708766,518,TRUE
"519.1986",6,1,897,"ABBA","1998",815,"L","E",180,"S","FSLP",2,4,FALSE,NA,NA,NA,NA,1986,0,0.1288542948,NA,0,0.1288542948,NA,0,0,NA,28.9,15.2,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0655973934,519,TRUE
"543.1986",6,2,45,"BEPA",NA,815,"L","E",180,"S","FSLP",3,9,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,0.098826882,NA,0,0.098826882,NA,0,0.091738647,NA,12,12.9,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.01130976,543,FALSE
"544.1986",6,2,46,"ABBA",NA,815,"L","E",180,"S","FSLP",3,10,FALSE,TRUE,FALSE,TRUE,TRUE,1986,0.0277591776,NA,NA,0.0277591776,NA,NA,0.0277591776,NA,NA,9.5,5.96,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.007088235,544,FALSE
"545.1986",6,2,47,"PIRU","1998",815,"L","E",180,"S","FSLP",4,10,FALSE,NA,NA,NA,NA,1986,0.04154766,NA,NA,0.04154766,NA,NA,0.04154766,NA,NA,16.9,15.4,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0224318094,545,TRUE
"546.1986",6,2,49,"ABBA","1998",815,"L","E",180,"S","FSLP",1,6,FALSE,NA,NA,NA,NA,1986,0,NA,NA,0,NA,NA,0,NA,NA,28.7,17.3,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0646926126,546,TRUE
"547.1986",6,2,51,"BEAL",NA,815,"L","E",180,"S","FSLP",1,9,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,NA,NA,0,NA,NA,0,NA,NA,20.3,11.8,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0323655486,547,FALSE
"548.1986",6,2,53,"ABBA",NA,815,"L","E",180,"S","FSLP",5,9,FALSE,TRUE,FALSE,TRUE,TRUE,1986,0,0.0639794694,NA,0,0.0639794694,NA,0,0.0639794694,NA,11.2,10.1,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0098520576,548,FALSE
"549.1986",6,2,54,"BECO",NA,815,"L","E",180,"S","FSLP",4,10,FALSE,TRUE,FALSE,TRUE,TRUE,1986,0.0224318094,NA,NA,0.0224318094,NA,NA,0,NA,NA,23,16.1,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.04154766,549,FALSE
"581.1986",6,2,883,"PIRU",NA,815,"L","E",180,"S","FSLP",5,6,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,0.1987132686,0.247236066,0,0.1987132686,0.247236066,0,0.1987132686,0.247236066,9.8,6.05,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0075429816,581,FALSE
"582.1986",6,2,892,"PIRU","1986",815,"L","E",180,"S","FSLP",3,10,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,8.25,NA,NA,NA,"DEAD",NA,13.6033019150909,0.0084948864,582,TRUE
"583.1986",6,2,896,"BEAL",NA,815,"L","E",180,"S","FSLP",3,10,FALSE,TRUE,FALSE,TRUE,TRUE,1986,0.007088235,NA,NA,0.007088235,NA,NA,0,NA,NA,18.8,14.9,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0277591776,583,FALSE
"617.1986",6,3,850,"ABBA",NA,815,"L","E",180,"S","FSLP",8,9,FALSE,TRUE,TRUE,TRUE,FALSE,1986,0.0031172526,0.0299975676,NA,0.0031172526,0.0299975676,NA,0,0.026880315,NA,14.8,10.4,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0172034016,617,FALSE
"618.1986",6,3,857,"ACSA",NA,815,"L","E",180,"S","FSLP",10,6,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,NA,NA,0,NA,NA,0,NA,NA,7.9,11,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0049016814,618,FALSE
"619.1986",6,3,861,"ACSA",NA,815,"L","E",180,"S","FSLP",9,6,FALSE,TRUE,TRUE,TRUE,FALSE,1986,0,0.0237709164,NA,0,0.0237709164,NA,0,0.0237709164,NA,5.5,5.37,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.002375835,619,FALSE
"620.1986",6,3,867,"ACPE","2010",815,"L","E",180,"S","FSLP",8,6,FALSE,TRUE,TRUE,NA,NA,1986,0,0.002375835,0.0341578314,0,0.002375835,0.0341578314,0,0,0.026880315,15.5,9.67,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.018869235,620,TRUE
"621.1986",6,3,868,"PIRU",NA,815,"L","E",180,"S","FSLP",7,8,FALSE,TRUE,TRUE,TRUE,FALSE,1986,0,0.0203206542,0.0589607634,0,0.0203206542,0.0589607634,0,0,0,18.5,15.3,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.026880315,621,FALSE
"622.1986",6,3,873,"ABBA",NA,815,"L","E",180,"S","FSLP",8,9,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0.0172034016,0.0440837166,NA,0.0172034016,0.0440837166,NA,0.0172034016,0.0440837166,NA,6.3,4.05,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0031172526,622,FALSE
"636.1986",6,4,55,"ABBA","1986",815,"L","E",180,"S","FSLP",9,5,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,9.73,NA,NA,NA,"DEAD",NA,13.6033019150909,0.0149571576,636,TRUE
"637.1986",6,4,68,"PRPE","1986",815,"L","E",180,"S","FSLP",8,2,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,9.7,NA,NA,NA,"DEAD",NA,13.6033019150909,0.02544696,637,TRUE
"638.1986",6,4,74,"BEAL",NA,815,"L","E",180,"S","FSLP",9,2,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0.0026420856,0.012849144,NA,0.0026420856,0.012849144,NA,0,0,NA,12.2,9.76,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0116898936,638,FALSE
"639.1986",6,4,75,"PRPE","1986",815,"L","E",180,"S","FSLP",7,4,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,12.7,NA,NA,NA,"DEAD",NA,13.6033019150909,0.0158368056,639,TRUE
"640.1986",6,4,76,"PRPE","1986",815,"L","E",180,"S","FSLP",8,4,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,8.18,NA,NA,NA,"DEAD",NA,13.6033019150909,0.026880315,640,TRUE
"641.1986",6,4,77,"ACSA",NA,815,"L","E",180,"S","FSLP",9,2,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0.0116898936,0.021896952,NA,0.0116898936,0.021896952,NA,0.0116898936,0.021896952,NA,5.8,9.49,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0026420856,641,FALSE
"642.1986",6,4,78,"PRPE","1986",815,"L","E",180,"S","FSLP",10,1,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,11.2,NA,NA,NA,"DEAD",NA,13.6033019150909,0.024052875,642,TRUE
"643.1986",6,4,82,"BEAL","1998",815,"L","E",180,"S","FSLP",NA,NA,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10.8,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.00502656,643,TRUE
"678.1986",6,4,874,"PRPE","1998",815,"L","E",180,"S","FSLP",7,1,FALSE,NA,NA,NA,NA,1986,0,NA,NA,0,NA,NA,0,NA,NA,14.4,10.8,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0162860544,678,TRUE
"679.1986",6,4,888,"PRPE","1986",815,"L","E",180,"S","FSLP",NA,NA,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8,10,NA,NA,NA,"DEAD",NA,13.6033019150909,0.0221671296,679,TRUE
"680.1986",6,4,895,"BECO",NA,815,"L","E",180,"S","FSLP",8,1,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,NA,NA,0,NA,NA,0,NA,NA,11.4,7.18,NA,NA,NA,"ALIVE",NA,13.6033019150909,0.0102070584,680,FALSE
"697.1986",7,1,108,"BECO",NA,1017,"M","E",120,"S","BSLP",3,2,FALSE,TRUE,FALSE,FALSE,FALSE,1986,0.012271875,0.2189333916,NA,0.012271875,0.2189333916,NA,0,0.1514533944,NA,14.7,12.6,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0169717086,697,FALSE
"698.1986",7,1,303,"ABBA",NA,1017,"M","E",120,"S","BSLP",3,5,FALSE,TRUE,TRUE,TRUE,FALSE,1986,0.0216471948,0.1015577178,0.4515704424,0.0216471948,0.1015577178,0.4515704424,0.0216471948,0.1015577178,0.4515704424,5.2,4.35,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0021237216,698,FALSE
"699.1986",7,1,304,"BECO",NA,1017,"M","E",120,"S","BSLP",1,5,FALSE,TRUE,TRUE,FALSE,FALSE,1986,0.0081713016,NA,NA,0.0081713016,NA,NA,0,NA,NA,20.7,10.4,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0336536046,699,FALSE
"700.1986",7,1,305,"BECO","2010",1017,"M","E",120,"S","BSLP",1,4,FALSE,TRUE,FALSE,NA,NA,1986,0.0176715,NA,NA,0.0176715,NA,NA,0.0176715,NA,NA,12.2,10.6,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0116898936,700,TRUE
"701.1986",7,1,306,"PIRU",NA,1017,"M","E",120,"S","BSLP",1,5,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0.0336536046,NA,NA,0.0336536046,NA,NA,0.0336536046,NA,NA,10.2,6.21,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0081713016,701,FALSE
"702.1986",7,1,315,"ABBA",NA,1017,"M","E",120,"S","BSLP",3,5,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0.020031627,0.09994215,0.4499548746,0.020031627,0.09994215,0.4499548746,0.0179079054,0.094895955,0.4379618166,6.9,5.23,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0037392894,702,FALSE
"703.1986",7,1,316,"BECO",NA,1017,"M","E",120,"S","BSLP",5,4,FALSE,TRUE,TRUE,TRUE,FALSE,1986,0,0.1003804032,0.3086645562,0,0.1003804032,0.3086645562,0,0,0,23.3,12.8,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0426385806,703,FALSE
"704.1986",7,1,318,"ABBA",NA,1017,"M","E",120,"S","BSLP",5,3,FALSE,TRUE,TRUE,TRUE,FALSE,1986,0,0.0846951798,0.405572706,0,0.0846951798,0.405572706,0,0.0580324206,0.2985006948,13.3,8.02,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0138929406,704,FALSE
"705.1986",7,1,319,"BECO","2010",1017,"M","E",120,"S","BSLP",2,2,FALSE,TRUE,TRUE,NA,NA,1986,0.0236664582,0.275879604,NA,0.0236664582,0.275879604,NA,0,0.0900335436,NA,17.7,9.68,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0246057966,705,TRUE
"706.1986",7,1,320,"BECO","2010",1017,"M","E",120,"S","BSLP",1,4,FALSE,FALSE,FALSE,NA,NA,1986,0.0116898936,NA,NA,0.0116898936,NA,NA,0,NA,NA,15,8.38,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0176715,706,TRUE
"707.1986",7,1,321,"PIRU","1988",1017,"M","E",120,"S","BSLP",1,3,FALSE,NA,NA,NA,NA,1986,0.0188056176,NA,NA,0.0188056176,NA,NA,0.0149571576,NA,NA,8.6,5.26,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0058088184,707,TRUE
"708.1986",7,1,324,"BECO","1986",1017,"M","E",120,"S","BSLP",3,5,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,7.44,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0083323086,708,TRUE
"709.1986",7,1,335,"BECO","1998",1017,"M","E",120,"S","BSLP",1,3,FALSE,NA,NA,NA,NA,1986,0.020765976,NA,NA,0.020765976,NA,NA,0.020765976,NA,NA,7,8.66,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.00384846,709,TRUE
"710.1986",7,1,336,"BECO","1988",1017,"M","E",120,"S","BSLP",1,3,FALSE,NA,NA,NA,NA,1986,0.0096572784,NA,NA,0.0096572784,NA,NA,0,NA,NA,13.8,10.4,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0149571576,710,TRUE
"711.1986",7,1,339,"BECO",NA,1017,"M","E",120,"S","BSLP",3,5,FALSE,TRUE,FALSE,TRUE,FALSE,1986,0.005863011,0.085773534,0.4357862586,0.005863011,0.085773534,0.4357862586,0,0.0326852064,0.2302643574,15.1,17.8,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0179079054,711,FALSE
"712.1986",7,1,340,"BECO",NA,1017,"M","E",120,"S","BSLP",5,5,FALSE,TRUE,TRUE,TRUE,FALSE,1986,0.0176715,0.1272135942,0.3560477382,0.0176715,0.1272135942,0.3560477382,0,0.0426385806,0.1990384242,16.4,10.3,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0211241184,712,FALSE
"713.1986",7,1,341,"ABBA","1986",1017,"M","E",120,"S","BSLP",3,5,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,5.77,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0045364704,713,TRUE
"714.1986",7,1,342,"BECO",NA,1017,"M","E",120,"S","BSLP",4,4,FALSE,TRUE,FALSE,FALSE,FALSE,1986,0.0100672572,0.1668338826,0.3702242082,0.0100672572,0.1668338826,0.3702242082,0,0.1370106738,0.2495145114,14,11.4,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.01539384,714,FALSE
"715.1986",7,1,343,"BECO",NA,1017,"M","E",120,"S","BSLP",2,3,FALSE,TRUE,FALSE,FALSE,TRUE,1986,0.0114990414,0.196243971,NA,0.0114990414,0.196243971,NA,0,0.1302601608,NA,13.5,10.2,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.014313915,715,FALSE
"716.1986",7,1,345,"ABBA",NA,1017,"M","E",120,"S","BSLP",4,4,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0.0208044606,0.177571086,0.3809614116,0.0208044606,0.177571086,0.3809614116,0.0208044606,0.171708075,0.36446487,7.7,6.34,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0046566366,716,FALSE
"717.1986",7,1,347,"ABBA",NA,1017,"M","E",120,"S","BSLP",5,5,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0.0211241184,0.1306662126,0.3595003566,0.0211241184,0.1306662126,0.3595003566,0.0211241184,0.0836183964,0.2579261454,15,6.18,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0176715,717,FALSE
"718.1986",7,1,350,"BECO",NA,1017,"M","E",120,"S","BSLP",3,3,FALSE,TRUE,FALSE,TRUE,TRUE,1986,0,0.137468562,0.4941807486,0,0.137468562,0.4941807486,0,0,0.0426385806,21.9,12.8,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0376685694,718,FALSE
"719.1986",7,1,351,"ABBA",NA,1017,"M","E",120,"S","BSLP",2,4,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0,0.183053178,NA,0,0.183053178,NA,0,0.173341707,NA,8.1,5.29,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0051530094,719,FALSE
"720.1986",7,1,352,"ABBA",NA,1017,"M","E",120,"S","BSLP",2,3,FALSE,TRUE,TRUE,TRUE,TRUE,1986,0.014313915,0.1990588446,NA,0.014313915,0.1990588446,NA,0.014313915,0.1685358444,NA,12.1,8.62,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0114990414,720,FALSE
"721.1986",7,1,353,"BECO","1986",1017,"M","E",120,"S","BSLP",4,4,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,6.93,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0066476256,721,TRUE
"722.1986",7,1,358,"BECO",NA,1017,"M","E",120,"S","BSLP",2,2,FALSE,TRUE,FALSE,TRUE,TRUE,1986,0.0298868262,0.282099972,NA,0.0298868262,0.282099972,NA,0.0246057966,0.1576737624,NA,15.3,12.3,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0183854286,722,FALSE
"723.1986",7,1,359,"ABBA","1998",1017,"M","E",120,"S","BSLP",2,2,FALSE,NA,NA,NA,NA,1986,0.0429912252,0.295204371,NA,0.0429912252,0.295204371,NA,0.0429912252,0.283965297,NA,8.2,5.32,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0052810296,723,TRUE
"724.1986",7,1,372,"ABBA","1986",1017,"M","E",120,"S","BSLP",4,4,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,10.8,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0151747134,724,TRUE
"725.1986",7,1,379,"ABBA",NA,1017,"M","E",120,"S","BSLP",4,4,FALSE,TRUE,FALSE,TRUE,TRUE,1986,0.0200504766,0.176817102,0.3802074276,0.0200504766,0.176817102,0.3802074276,0.01539384,0.1662974544,0.3486202104,8.3,6.05,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0054106206,725,FALSE
"765.1986",7,1,595,"PIRU","1986",1017,"M","E",120,"S","BSLP",5,1,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6.64,NA,NA,NA,"DEAD",NA,11.7702702702703,0.00636174,765,TRUE
"766.1986",7,1,602,"ABBA","1988",1017,"M","E",120,"S","BSLP",3,1,FALSE,NA,NA,NA,NA,1986,0.0221671296,NA,NA,0.0221671296,NA,NA,0.0221671296,NA,NA,7.7,5.58,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.0046566366,766,TRUE
"767.1986",7,1,632,"BEAL","1998",1017,"M","E",120,"S","BSLP",1,1,FALSE,NA,NA,NA,NA,1986,0.0246057966,NA,NA,0.0246057966,NA,NA,0.0246057966,NA,NA,14,8.28,NA,NA,NA,"ALIVE",NA,11.7702702702703,0.01539384,767,TRUE
"768.1986",7,1,712,"ABBA","1986",1017,"M","E",120,"S","BSLP",1,1,FALSE,NA,NA,NA,NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,7.79,NA,NA,NA,"DEAD",NA,11.7702702702703,0.0075429816,768,TRUE
